sample_id,t,M_d,QSC,ASC,M_c,M_n
7,1.1204794026318252,3107.1536429649605,805.6788382269848,14.967827703984007,5.163402274666673,722.5271510640307
7,1.373691354294919,1879.3677084051253,761.8946227909028,8.564905245849094,1.8831306124055776,725.7606473987804
7,1.5769800735836166,1255.2007140310434,740.3879399074526,5.575390000572044,0.8402228278620217,726.8137911199082
7,1.975455278031892,568.9443306331219,717.162583873242,2.4844140205614886,0.17489792007141658,727.4901129454017
7,2.170238341642202,386.4740046082104,710.9872361102276,1.6961405170294885,0.08207195951140589,727.5858489014419
7,2.3250520553201706,284.1991323202641,707.4890625352683,1.2603970511595264,0.045322271603807814,727.6242425303401
7,2.6890814917113914,137.9466989964581,702.3329944330818,0.6448951650175482,0.011699195030133908,727.6602775018902
7,3.0327821111447677,69.71442153670299,699.7191021459154,0.3608415946495947,0.00356385525030312,727.6696238792262
7,3.333148932816173,38.39915205144608,698.3420710514215,0.23115556056211933,0.0014189856542970636,727.6723984005604
7,3.7206730223495588,17.788378846982447,697.1973544078095,0.14603956197461956,0.0005461107497061561,727.6737852189765
7,4.0983873955138845,8.402631933159165,696.4227274554627,0.10733569108531227,0.0002886903331764759,727.6743825282931
7,4.422861946504411,4.411470757919696,695.886979169472,0.09087702412898935,0.00020542043616358287,727.6746965641688
7,4.781072369368714,2.1666287202329886,695.3644395940038,0.08160507675014123,0.00016534706127717996,727.6749588803596
7,4.955216391465346,1.5332431488788625,695.1250441596845,0.07898105249074841,0.0001549001625155468,727.6750704666412
7,5.097590358535656,1.155432455361914,694.9338151212676,0.07741129559776219,0.00014884231846212323,727.6751570946676
7,5.398608913330136,0.6356707511307736,694.5385019360768,0.075238828792078,0.00014070706977485897,727.6753313382767
7,5.712994474326562,0.34045471018968443,694.1337015910052,0.07398676880844188,0.00013616714031192484,727.6755055665989
7,5.863110352961244,0.252701050402626,693.9421782789103,0.07360731161418624,0.00013482033869796265,727.6755871091419
7,6.081777534892707,0.1636984496926534,693.6645156441338,0.07321385250902186,0.00013344626101257392,727.6757046822379
7,6.4548542647575236,0.07804104013411628,693.1931303660615,0.07281401189812403,0.00013209271507464102,727.6759031937349
7,6.72327449502259,0.04580111866697061,692.8551048013446,0.07264680282165556,0.0001315549237323624,727.6760450615318
7,6.996775269500472,0.02661362741418443,692.5112817014665,0.0725324091582356,0.00013120848949194744,727.6761891386791
8,0.0,39696.78527672354,2983.158172409595,425.60680599847,248.6431012432463,4233.083599971923
8,0.39997692031904214,17941.63657676955,1050.9029605861053,116.57432947565786,50.34702334271075,1817.3574277936273
8,0.5018995851183352,14654.009676301392,912.3161119340472,81.99405536276757,33.51012667516463,1616.8148070031018
8,0.8336943454859518,7582.866602772552,669.0873761754959,30.59215192319177,8.91893346400915,1292.4322204587318
8,1.2271740596379956,3471.70150441282,556.4823671056699,11.555619254949187,1.8657741673228632,1195.6382690670346
8,1.5041350681342809,2003.0623804465572,520.5579440666789,6.235480234548729,0.624254132940421,1194.9876100070205
8,1.7000395590190804,1357.578691854611,505.3883450664052,4.11295877725556,0.2894569106606475,1195.3296332565208
8,1.8562918737374159,995.4264115351152,497.01540608645496,2.9768121795495985,0.15757465882038574,1195.465489211387
8,2.1580498639124768,546.7637056130724,486.7248872615762,1.6222831963726132,0.049645714451546565,1195.578284494918
8,2.3165820834495183,399.110779528145,483.3298423963547,1.1891243558309648,0.027455210750872094,1195.6020747757846
8,2.589888451204876,231.9687064801994,479.4316900533445,0.7062638611523124,0.010238508160405002,1195.6211222778718
8,2.8705602041187634,132.85816617631167,477.03152736426574,0.4236966536680334,0.003963779025838583,1195.6285181080236
8,3.2592871320560777,61.40585668273616,475.14769199770126,0.22174691333577293,0.0012408089882298841,1195.6321127204824
8,3.3809667117150406,48.22006121642667,474.7578611412721,0.1846445419352778,0.0009015823100134481,1195.6326303612916
8,3.630958558812626,29.354958131649834,474.1354555974565,0.1316540539690771,0.0005042383539809826,1195.6333099513752
8,3.9541878025974206,15.450079946322393,473.5579653172956,0.092665222656134,0.0002770529869253945,1195.6337947617808
8,4.107355824739819,11.39912560985129,473.3392553355276,0.08131618498640353,0.00022127951695643543,1195.6339466763498
8,4.323775844275175,7.417967274560999,473.0679363231952,0.07016474032149096,0.0001710038741813401,1195.6341149957211
8,4.442644493811666,5.857795401131741,472.93247151849914,0.06579408706258992,0.00015251863598600085,1195.6341919178672
8,4.760408752944399,3.1173567773995146,472.6013114906765,0.05811172441295561,0.00012169741889648061,1195.6343643405378
8,4.886739118972245,2.425542422670774,472.478275748596,0.05616935564590703,0.00011424265157653807,1195.6344240233718
8,5.105266631479635,1.5716951146706595,472.2728964596949,0.053767358886226205,0.000105217258446856,1195.6345198800939
8,5.4673234208158545,0.7657897456608829,471.9459026337701,0.05148761027670093,9.686130368429396e-05,1195.6346658387392
8,5.709013521840858,0.4738892675685061,471.7330308995597,0.050652510465598495,9.386225682995202e-05,1195.6347581453945
8,6.082800101933124,0.22559751450279325,471.4083634352761,0.049927540282772694,9.130353693934664e-05,1195.6348966848843
9,0.0,30870.06032652762,2178.492073780909,338.4271354700233,834.8592934681026,2951.584471862136
9,0.5361419824172107,10647.015279503637,905.849802181148,58.58116873902753,97.46834658907572,1799.051646480997
9,0.9107391704507405,5060.414814621786,706.8415051990883,21.450561550148567,21.743974199138044,1604.9748501099075
9,1.0489600731654125,3845.759351510908,669.2189399491448,15.401289765831361,12.504222044767412,1584.7249886728619
9,1.171028944764602,3018.0979573324,644.6178985446533,11.631579340074653,7.67465719769314,1582.0420511529298
9,1.2921268208353673,2373.0004117605945,625.9944519547098,8.879932625665688,4.72903136515733,1584.9865370498324
9,1.6527831091395633,1159.5629149534175,592.159516949054,4.123071471557602,1.1212888385131146,1588.6104036463535
9,1.9430041029437963,651.6528820465394,578.3592961171414,2.2865334835730318,0.35379403699763906,1589.3844323006688
9,2.1919756110834525,397.48932160500254,571.4584165066652,1.40046956834122,0.13234894791383142,1589.6091313301365
9,2.3410386359423967,295.66702435248885,568.6644887417955,1.0515907124326345,0.07378670776316211,1589.6690068877047
9,2.643158667260579,162.27919468853577,564.9142840123787,0.5998253714166512,0.02293002076130075,1589.7216195213412
9,2.8385638836143183,110.08882896261623,563.374456276908,0.4247041493759086,0.01095812034353523,1589.7343080839703
9,3.151827842594102,59.10483319246385,561.7494820630178,0.25453935373528686,0.003525847382406312,1589.7424905346174
9,3.389934441254299,36.83904274058689,560.938267606374,0.1805132479865691,0.0015891499213920946,1589.7447971703373
9,3.642175399417657,22.323422455621476,560.3115369689141,0.13235010661674745,0.0007506903992020836,1589.7459176656826
9,3.9790751191556186,11.437281229009402,559.6921481092992,0.096276911664869,0.0003396217201767575,1589.7466026501172
9,4.106898761812633,8.873174678416737,559.497223070222,0.08778444578625988,0.0002696512903079612,1589.746757628204
9,4.380526312809684,5.154039440796016,559.1252380734682,0.07546511142504092,0.00018621922814061046,1589.7470016601146
9,4.539696796998443,3.756615777092501,558.9284619447709,0.07083330369920583,0.0001603430779297367,1589.7471117041632
9,4.882137822542514,1.9035885911405381,558.5346855455437,0.06468107281574673,0.0001306028729340939,1589.7473085736285
9,5.128791633381292,1.1662607550852766,558.266413629452,0.062223040730064405,0.00012018926318603729,1589.7474321246743
9,5.525400233391638,0.5306427600722973,557.8492851600986,0.060085942676677835,0.000111831239500349,1589.7476156928374
9,5.680283230794354,0.39017997687961453,557.6892100146725,0.05960683962937862,0.00011005255767710435,1589.7476845667804
9,6.0691889728316335,0.18024199835051752,557.2910921930828,0.058874475385747985,0.00010741871510892884,1589.7478538792334
9,6.409464083814216,0.09173352226405453,556.9454040935632,0.05854731597432991,0.00010629444876622097,1589.7479996024956
9,6.653842232786796,0.056465084299467165,556.6979880047937,0.05840554570947856,0.00010582906710338068,1589.748103521755
9,6.9979024520406865,0.02851311633857059,556.35038677017,0.05827738814290644,0.00010543302031992831,1589.7482492331424
10,0.0,43650.44003488682,2568.497668699361,171.2552056388215,834.9723530036857,1570.396906591579
10,0.5844917427708805,13676.823580852517,665.5367432231208,55.6971119128171,80.35837703641839,839.0377718665289
10,0.7990361767607521,8932.570880135045,540.6144634311125,29.211393967883005,34.034192912796065,754.8049199114442
10,0.9966998615909635,6032.607882410722,475.21095709264597,17.226079038438396,15.42439032927843,713.642510621126
10,1.3949078929539587,2735.9627821340837,409.62277933560637,6.699260447865942,3.137910220544175,694.8115763896728
10,1.7292650435768724,1408.5931682605144,385.53366658929673,3.2543696084783766,0.8268883843551369,697.1341024750152
10,1.9749255852107488,864.8987261363783,375.9757047956423,1.961072277957275,0.3115914886674257,697.6539336084207
10,2.2017141041381834,551.3105280942196,370.5058828996094,1.2448834698119235,0.12713427175374342,697.8409757738605
10,2.5649727758997223,268.0081144182759,365.5229136057113,0.6162361999778332,0.030759688504788957,697.9396953495344
10,2.69101723756419,208.66289313202134,364.45403821121977,0.48674713242109435,0.018942991193736193,697.9520128296947
10,3.0035428646383497,112.18375120123017,362.6518598721903,0.2778699414824171,0.00586126245282703,697.9659349618986
10,3.340289251749894,57.486143888609604,361.5293343942738,0.16036436923135325,0.0017867442536828315,697.9705276825224
10,3.6800481656647284,29.282829960732055,360.84320884271614,0.10004254478770175,0.0006192197121965099,697.9720071446743
10,3.876734183086678,19.816202411127072,360.55920009105904,0.0798364349796719,0.00036807906676864665,697.9723854158002
10,4.215725937910494,10.108872546114277,360.17859130253487,0.05913587311897516,0.00018323672376185221,697.9727379642549
10,4.383324470473194,7.2468769165604074,360.02232335109403,0.05303479265612841,0.00014266687025170195,697.9728463877277
10,4.5920168556185645,4.787760173793476,359.8459339862873,0.04779124634341153,0.0001128266890284808,697.9729521318679
10,4.817251289279879,3.061788027149548,359.6708597590947,0.044107793235637786,9.463292279818105e-05,697.9730450280564
10,5.079674284368928,1.818389753106118,359.479550505239,0.04144892612598516,8.291004058656496e-05,697.9731378097736
10,5.213458384031095,1.3942447104818805,359.3854921102245,0.04053933703105868,7.91719261257681e-05,697.9731812347942
10,5.435542724222887,0.8970452225450892,359.2327919426381,0.039469018780133376,7.495327881303907e-05,697.9732497137813
10,5.5356329312549635,0.7352880603621555,359.1650126919824,0.039119027012557,7.361712144603844e-05,697.973279520996
10,5.858947149159183,0.3869057423742744,358.9490039337755,0.038358194315585376,7.079242277329873e-05,697.97337293322
10,6.2145099228294605,0.19100519831631949,358.71465813086115,0.037918825276013625,6.922243451600667e-05,697.9734726194089
10,6.356189426565519,0.14417406459556392,358.62183202457237,0.03780999147574256,6.884442560937677e-05,697.973511834721
10,6.667325157345559,0.07771854390670634,358.4186590915443,0.037648134339530966,6.829739059096326e-05,697.9735973549127
11,0.0,34837.40904561393,2956.6433121280115,376.5473878920035,324.5167875022652,211.9039878971041
11,0.296874539810809,19321.614540069448,1358.3082686603045,162.78922767959753,99.02269633748789,272.3583914401983
11,0.690781152363706,8838.142818392796,862.0684102096682,46.0752149119452,20.51373933593815,249.62435165535496
11,1.0829764738194125,4056.668916302599,696.3337976442948,16.909826822104215,4.2928161107832,237.75660845669304
11,1.3340795675795862,2464.0219804514895,647.8658473950395,9.542502380775321,1.582509738489294,238.78718712279237
11,1.660113529154758,1289.7107707595626,613.985965733699,4.749319868218527,0.4364632612436982,239.94939392144795
11,2.034264829456707,613.5543291152911,595.0272633899236,2.218322931832195,0.10159362558266467,240.2932437431151
11,2.2771089510473326,378.81584097590394,588.4527099143686,1.3771946905595291,0.04026777930227737,240.35766852923405
11,2.636244823376458,185.67263610253784,582.9255175242056,0.6994274007380192,0.01080901726897783,240.3897203027037
11,2.94671539319502,100.2363809766257,580.3366395306665,0.40376072546414565,0.0037643069183882502,240.3979704512975
11,3.134892669987387,68.98512411546766,579.3140604422996,0.2962574612303412,0.0020952209930612366,240.40011179456982
11,3.4651883509824293,35.80581632619638,578.093566524428,0.1825115963793952,0.0008505001454282078,240.4019140900948
11,3.7363937867402797,20.896460851679564,577.4174755830758,0.13153211905265264,0.0004665090164769007,240.40260192197604
11,3.8645473327702717,16.202342316584105,577.1600532126602,0.11549810227902313,0.0003679344628055803,240.40281477325345
11,4.081961460661671,10.520740643332498,576.7835238135569,0.09609982739402603,0.00026279809727571067,240.40308536681485
11,4.2040837646810125,8.255263435919835,576.5964424516164,0.08836652369245314,0.00022519160796698656,240.40320438588446
11,4.446933853646112,5.097127278606605,576.2599393485846,0.0775844010285263,0.00017683792057768006,240.4033978692495
11,4.675495736088989,3.2379723539634386,575.9726089277638,0.07123201236767711,0.00015056918226099062,240.40354686735614
11,4.902616968980123,2.062331797818924,575.7048426534136,0.067208295459131,0.00013478292690199657,240.4036762340288
11,5.178507075057358,1.192591173200081,575.3943768717908,0.06422141128011492,0.00012350191975745516,240.40381850619727
12,0.0,12715.762382274785,2811.3342051825907,254.58674202215977,180.9651260723233,562.3076437067781
12,0.65363823696979,3473.006779507128,1760.7807302979422,36.57710893512052,13.27304739997599,584.3287914004991
12,0.9588533713922999,1894.526315589769,1638.86664692702,18.571349027495998,3.934509269423679,592.7879637124721
12,1.3059877789101315,950.9385765334806,1569.290144691351,8.985305863360889,0.9944363956807214,595.7611157029435
12,1.6750281485892593,456.99043633722624,1533.446104385731,4.297206425321205,0.23446910598192272,596.5380205767121
12,1.9500241626663022,264.7153816405248,1519.3381076358855,2.53191517283679,0.08167218237205416,596.6974507699196
12,2.0620896289376827,211.90546296533273,1515.3841107706,2.052877423086495,0.05358960390374279,596.7273858775644
12,2.3755356761730098,113.71952784582454,1507.771147613046,1.1689406087326226,0.01715307255382095,596.7673732106059
12,2.6462434324520174,66.43842447949527,1503.791645857744,0.7464409343389917,0.006872318936214304,596.7794935412592
12,2.994030599103137,33.303011855886005,1500.5788965841477,0.451604346437626,0.0024498737120443254,596.785381794693
12,3.25367874114544,19.890172341970413,1498.9574576021098,0.3325588242222005,0.001305499861276456,596.7872535120796
12,3.597651969754698,10.045947481858503,1497.3523003978,0.24528698316578046,0.0006994300045338094,596.7885668437029
12,3.9967550576764452,4.548094966337109,1495.8954979313016,0.19655648716274296,0.0004462268637536669,596.7894492054812
12,4.201921501086812,3.026566563722243,1495.2359865690762,0.1830559107280279,0.00038679919871210505,596.7897898832832
12,4.353227933093014,2.2410941180323762,1494.772708315967,0.17607658400875195,0.0003578943833571071,596.7900153076674
12,4.570730372929185,1.4550922014102738,1494.1303435798554,0.16907664913459972,0.0003301577399496554,596.7903144123355
12,4.896645369888887,0.7617545007313877,1493.2012531938042,0.1628673911160627,0.00030663255831588825,596.7907287971344
12,5.128414049446379,0.48082110164525504,1492.5553159134213,0.16032468703350947,0.00029731850257648344,596.7910091095238
12,5.404928082275143,0.27769670460407325,1491.7940094804912,0.1584563033977801,0.0002906253664049607,596.7913347317102
12,5.543135623851645,0.21104151416378664,1491.4160061845816,0.15783002640071478,0.00028842266494725707,596.7914951628645
12,5.860972677131839,0.11226847237576341,1490.5507724829552,0.1568704159403577,0.0002851175383931944,596.7918604482462
12,6.044997397691789,0.07791432377194603,1490.051589208846,0.15651606741943225,0.00028393532099992756,596.792070386123
12,6.202182665812995,0.05702042864444436,1489.6259156512494,0.15628784656891678,0.00028319451677939446,596.7922491103332
12,6.561067665387952,0.027957292627788115,1488.655738440757,0.15593096747366525,0.0002820943824024332,596.7926557945007
12,6.83039151172413,0.01637882523966219,1487.9287812716666,0.15575324569054488,0.0002815924293443789,596.7929601645055
13,0.0,44181.27567963106,2889.648687842011,273.9351938157479,187.29145583583085,806.3706231439754
13,0.12278682498955676,34622.530524033355,1684.2312184111827,372.07319684613236,114.77896327914047,590.3209643356392
13,0.4252264199797404,18991.617381690143,881.2561829065696,103.73480421151102,34.36210388670648,364.6565122163019
13,0.6340730052386213,12544.544537225329,667.472006833476,51.08902776148641,14.942147233944416,302.3171469439373
13,0.8330417549868021,8450.885631053035,557.5701599472303,28.470524655821574,6.766579765749334,271.1391050589877
13,1.2161450845555586,3949.3429896687317,455.94533836861115,10.777470274960033,1.4784304388559153,249.19121613001863
13,1.3759345867594044,2875.620700515063,434.3182092576406,7.4662367953986255,0.7865119770411009,248.4281643927975
13,1.629586684110725,1737.7524995435147,412.37132024289133,4.287990842868663,0.29068329326162257,248.93449235334487
13,1.7367906443121297,1404.6105370618648,406.1180631918273,3.41853164366772,0.19153721742354224,249.03661490422562
13,1.8858010716532165,1044.8665520187758,399.43977253872805,2.5094832378336944,0.10772966427380871,249.1235931115232
13,2.2508266917432853,506.1567212205847,389.52863251158686,1.2047978079999038,0.02717861576227989,249.2088311536002
13,2.5876009562190885,259.35202556249294,384.9461897603272,0.629307898382685,0.008143936920471453,249.23002130331398
13,2.8546516032352858,152.61921500228627,382.895813214527,0.384732237185762,0.0033547593552408256,249.2357695318433
13,3.021387622032694,109.6049869520501,382.03147204028636,0.28690722206575064,0.0020075708214777636,249.23751880623263
13,3.2887118968190863,64.45775391641169,381.062506503084,0.1846972576669204,0.0009512281215076874,249.23902278980765
13,3.3923558546531702,52.467984642997436,380.7830457170783,0.15763510834097816,0.0007319662803700023,249.2393701466965
13,3.7062539439345463,28.13767282453109,380.145211106221,0.10282689337908657,0.00036554571659707605,249.24002602081532
13,4.021279148103665,15.05076523247754,379.7019839472147,0.07340557495710341,0.0002116245097988467,249.24037746062626
13,4.315092655173571,8.399347789835193,379.3850013862572,0.05846512193505338,0.00014488853934150247,249.24058290642233
13,4.598494260456132,4.784306557597594,379.1278486357205,0.05034436492691851,0.00011182721627888877,249.24072682492303
13,4.7206091902434935,3.754821608799691,379.0262141801687,0.04803019218077192,0.00010282151645601856,249.24077927051476
14,0.0,10606.318231563448,2701.923474326612,216.41299860406093,949.8124883281872,2598.855715882662
14,0.4020646336685524,4773.91471282437,2039.917865349464,58.36971971282967,189.59767585965335,2908.6699839160797
14,0.6203206634772217,3094.994510536693,1891.0273135854288,34.993581292128546,79.06208229751519,2966.821422675514
14,1.0179276320516553,1405.3832500724168,1750.7956867997327,14.745567369468262,16.082607920764076,3029.6382074297
